datetime,양배추,시금치,쌀,콩,녹두,고구마,감자,얼갈이배추,상추,수박,오이,호박,토마토,당근,열무,풋고추,양파,파,고춧가루,깻잎,피망,멜론,깐마늘(국산),느타리버섯,새송이버섯,배,바나나,파인애플,방울토마토,참외,복숭아,감귤,사과,딸기
2022-01-03,3247.0,7343.0,2727.0,12916.0,28100.0,5506.0,5296.0,3503.0,10771.0,27567.0,16630.0,2274.0,6806.0,3213.0,4040.0,15943.0,2053.0,2756.0,31509.0,27529.0,13475.0,12252.0,12833.0,13467.0,5986.0,36925.0,2967.0,6193.4,11868.0,0.0,0.0,2954.0,24853.0,26029.0
2022-01-04,3247.0,7343.0,2727.0,12916.0,28100.0,5506.0,5296.0,3503.0,10771.0,27567.0,16630.0,2299.0,6806.0,3213.0,4113.0,15943.0,2053.0,2756.0,31509.0,27529.0,13475.0,12252.0,12833.0,13467.0,5986.0,36925.0,2967.0,6193.4,11868.0,0.0,0.0,2954.0,24853.0,26600.0
2022-01-05,3247.0,8515.0,2727.0,12916.0,28100.0,5506.0,4828.0,3503.0,11286.0,27567.0,16630.0,2299.0,6806.0,3170.0,3433.0,15943.0,2053.0,2779.0,31509.0,27771.0,12633.0,12252.0,12833.0,13467.0,5986.0,36925.0,2967.0,6193.4,11868.0,0.0,0.0,2954.0,24853.0,27457.0
2022-01-06,3247.0,8515.0,2727.0,12916.0,28100.0,5526.0,3248.0,3503.0,13500.0,27567.0,16630.0,2327.0,6686.0,3084.0,4113.0,16886.0,2079.0,2567.0,31509.0,29471.0,17340.0,13052.0,12947.0,13467.0,5986.0,31250.0,3000.0,6193.4,11868.0,0.0,0.0,2883.0,24853.0,27300.0
2022-01-07,3247.0,8515.0,2727.0,12916.0,28100.0,5526.0,3058.0,3228.0,13500.0,26900.0,16630.0,2304.0,6686.0,3056.0,4113.0,16886.0,2079.0,2567.0,31509.0,30943.0,18683.0,13052.0,12947.0,13467.0,5986.0,32516.0,3000.0,6193.4,11868.0,0.0,0.0,2883.0,26353.0,27014.0
2022-01-08,3203.6666666666665,8186.666666666667,2708.0,12916.0,28100.0,5526.0,2982.0,3292.0,13462.0,26900.0,16630.0,2294.6666666666665,6686.0,3056.0,4113.0,16886.0,2073.6666666666665,2586.6666666666665,31509.0,30943.0,18716.33333333333,13048.666666666666,12947.0,13467.0,5986.0,32516.0,3000.0,6171.133333333333,11868.0,0.0,0.0,2936.333333333333,26353.0,26619.0
2022-01-09,3160.333333333333,7858.333333333333,2689.0,12916.0,28100.0,5526.0,2906.0,3356.0,13424.0,26900.0,16630.0,2285.333333333333,6686.0,3056.0,4113.0,16886.0,2068.333333333333,2606.333333333333,31509.0,30943.0,18749.666666666668,13045.333333333334,12947.0,13467.0,5986.0,32516.0,3000.0,6148.866666666667,11868.0,0.0,0.0,2989.6666666666665,26353.0,26224.0
2022-01-10,3117.0,7530.0,2670.0,12916.0,28100.0,5526.0,2830.0,3420.0,13386.0,26900.0,16630.0,2276.0,6686.0,3056.0,4113.0,16886.0,2063.0,2626.0,31509.0,30943.0,18783.0,13042.0,12947.0,13467.0,5986.0,32516.0,3000.0,6126.6,11868.0,0.0,0.0,3043.0,26353.0,25829.0
2022-01-11,3117.0,7530.0,2644.0,12916.0,28100.0,5582.0,2830.0,3673.0,13257.0,26900.0,16630.0,2327.0,6686.0,3056.0,4188.0,16886.0,2047.0,2626.0,31509.0,30014.0,18540.0,13042.0,12947.0,13467.0,5986.0,31850.0,3000.0,6059.8,11827.0,0.0,0.0,3080.0,26353.0,25729.0
2022-01-12,3117.0,7530.0,2644.0,12916.0,28100.0,5700.0,2830.0,3673.0,13129.0,26900.0,16630.0,2356.0,6686.0,3056.0,4188.0,17014.0,2047.0,2579.0,31509.0,30014.0,18950.0,13042.0,12947.0,13467.0,5986.0,31850.0,3000.0,5993.0,11827.0,0.0,0.0,3080.0,26353.0,24929.0
2022-01-13,3117.0,6687.0,2594.0,12916.0,28100.0,5629.0,2830.0,3673.0,13129.0,26900.0,16630.0,2384.0,6707.0,3056.0,3533.0,15871.0,2007.0,2677.0,31509.0,28771.0,19033.0,12708.0,12141.0,13467.0,5986.0,31650.0,2967.0,5993.0,11385.0,0.0,0.0,3080.0,26353.0,23243.0
2022-01-14,3060.0,6687.0,2594.0,12916.0,28100.0,5629.0,2830.0,3420.0,13129.0,26900.0,16630.0,2384.0,6423.0,3056.0,4108.0,15871.0,2007.0,2606.0,31509.0,27986.0,19283.0,12708.0,11910.0,13467.0,5986.0,31650.0,2967.0,5993.0,11587.0,0.0,0.0,3080.0,26353.0,23314.0
2022-01-15,3059.0,6790.333333333333,2594.0,12927.8,28100.0,5629.0,2830.0,3468.0,12971.666666666666,26900.0,16630.0,2360.333333333333,6506.666666666667,3056.0,4049.6666666666665,15871.0,2021.3333333333333,2623.6666666666665,31509.0,27986.0,19338.666666666668,12556.0,11958.666666666666,13467.0,5986.0,31372.666666666668,2967.0,5993.0,11512.333333333334,0.0,0.0,3111.6666666666665,27002.0,23166.33333333333
2022-01-16,3058.0,6893.666666666667,2594.0,12939.6,28100.0,5629.0,2830.0,3516.0,12814.333333333334,26900.0,16630.0,2336.6666666666665,6590.333333333333,3056.0,3991.3333333333335,15871.0,2035.6666666666667,2641.333333333333,31509.0,27986.0,19394.33333333333,12404.0,12007.333333333334,13467.0,5986.0,31095.33333333333,2967.0,5993.0,11437.666666666666,0.0,0.0,3143.333333333333,27651.0,23018.666666666668
2022-01-17,3057.0,6997.0,2594.0,12951.4,28100.0,5629.0,2830.0,3564.0,12657.0,26900.0,16630.0,2313.0,6674.0,3056.0,3933.0,15871.0,2050.0,2659.0,31509.0,27986.0,19450.0,12252.0,12056.0,13467.0,5986.0,30818.0,2967.0,5993.0,11363.0,0.0,0.0,3175.0,28300.0,22871.0
2022-01-18,3057.0,6997.0,2594.0,12986.8,28100.0,5498.0,2830.0,3768.0,13014.0,26900.0,16630.0,2337.0,6674.0,3056.0,4135.0,15871.0,2050.0,2580.0,31509.0,28186.0,20200.0,12252.0,12056.0,13467.0,6129.0,31650.0,2967.0,5993.0,11363.0,0.0,0.0,3175.0,28300.0,22871.0
2022-01-19,3057.0,6997.0,2594.0,13022.2,28100.0,5498.0,2830.0,3768.0,13014.0,26900.0,16630.0,2337.0,6481.0,3056.0,4135.0,15871.0,2050.0,2709.0,31509.0,28186.0,20200.0,12252.0,12056.0,14133.0,6129.0,31650.0,2967.0,5993.0,11363.0,0.0,0.0,3123.0,30233.0,22500.0
2022-01-20,3057.0,6837.0,2594.0,13057.6,28100.0,5588.0,2830.0,3830.0,11857.0,26900.0,16630.0,2451.0,6481.0,3056.0,4135.0,16071.0,2050.0,2694.0,31509.0,29414.0,22117.0,12252.0,11913.0,14800.0,6271.0,31650.0,2967.0,5993.0,11587.0,0.0,0.0,3198.0,28033.0,20657.0
2022-01-21,3057.0,6837.0,2594.0,13093.0,28100.0,5588.0,4794.0,3830.0,11857.0,26900.0,16098.0,2366.0,6481.0,3056.0,4135.0,16071.0,2050.0,2694.0,31509.0,29414.0,22117.0,12252.0,12576.0,14800.0,6186.0,30818.0,2967.0,5993.0,11587.0,0.0,0.0,3198.0,28033.0,21029.0
2022-01-22,3068.0,7281.333333333333,2594.0,13093.0,28100.0,5627.333333333333,4847.333333333333,3779.3333333333335,11857.0,28066.666666666668,15920.666666666666,2389.6666666666665,6461.666666666667,3056.0,4176.0,16071.0,2043.3333333333333,2709.0,31509.0,29414.0,22361.33333333333,12252.0,12576.0,14989.0,6186.0,32059.666666666668,2967.0,5993.0,11587.0,0.0,0.0,3117.0,28033.0,20952.666666666668
2022-01-23,3079.0,7725.666666666667,2594.0,13093.0,28100.0,5666.666666666667,4900.666666666667,3728.6666666666665,11857.0,29233.33333333333,15743.333333333334,2413.333333333333,6442.333333333333,3056.0,4217.0,16071.0,2036.6666666666667,2724.0,31509.0,29414.0,22605.666666666668,12252.0,12576.0,15178.0,6186.0,33301.333333333336,2967.0,5993.0,11587.0,0.0,0.0,3036.0,28033.0,20876.33333333333
2022-01-24,3090.0,8170.0,2594.0,13093.0,28100.0,5706.0,4954.0,3678.0,11857.0,30400.0,15566.0,2437.0,6423.0,3056.0,4258.0,16071.0,2030.0,2739.0,31509.0,29414.0,22850.0,12252.0,12576.0,15367.0,6186.0,34543.0,2967.0,5993.0,11587.0,0.0,0.0,2955.0,28033.0,20800.0
2022-01-25,3057.0,8170.0,2594.0,13093.0,28100.0,5706.0,4954.0,3854.0,11857.0,26900.0,15034.0,2461.0,6494.0,3056.0,4305.0,16071.0,2007.0,2739.0,31509.0,29414.0,22850.0,12090.0,12576.0,15367.0,6371.0,30962.0,2967.0,5993.0,11587.0,0.0,0.0,3067.0,28033.0,20800.0
2022-01-26,3057.0,8170.0,2594.0,13093.0,28100.0,5706.0,4954.0,3854.0,11857.0,26900.0,14502.0,2390.0,6494.0,3056.0,4305.0,16071.0,2007.0,2716.0,31509.0,29414.0,22850.0,12090.0,12576.0,15467.0,6529.0,30962.0,2967.0,5993.0,11587.0,0.0,0.0,3067.0,28033.0,20657.0
2022-01-27,3057.0,8855.0,2594.0,13093.0,28100.0,5420.0,4954.0,4344.0,12929.0,25950.0,13970.0,2661.0,6614.0,2913.0,4258.0,16443.0,1967.0,2780.0,31509.0,29414.0,23767.0,12090.0,11913.0,17100.0,7429.0,32394.0,2967.0,5993.0,11587.0,0.0,0.0,2973.0,30020.0,26014.0
2022-01-28,3057.0,9535.0,2594.0,13093.0,28100.0,5420.0,4954.0,4644.0,12929.0,25950.0,13970.0,2676.0,6751.0,2913.0,4258.0,16643.0,1920.0,2780.0,31509.0,30300.0,23767.0,12090.0,11913.0,18433.0,6971.0,34543.0,2967.0,5993.0,11587.0,0.0,0.0,2973.0,30020.0,26271.0
2022-01-29,3057.0,9535.0,2594.0,13093.0,28100.0,5434.166666666667,4954.0,4618.666666666667,12929.0,26625.0,14114.333333333334,2666.833333333333,6751.0,2913.0,4309.666666666667,16678.666666666668,1906.5,2748.1666666666665,31509.0,30252.83333333333,23628.0,11885.833333333334,11997.333333333334,17599.666666666668,6947.333333333333,34733.5,2983.6666666666665,5993.0,11587.0,0.0,0.0,2935.833333333333,30118.666666666668,25744.83333333333
2022-01-30,3057.0,9535.0,2594.0,13093.0,28100.0,5448.333333333333,4954.0,4593.333333333333,12929.0,27300.0,14258.666666666666,2657.6666666666665,6751.0,2913.0,4361.333333333333,16714.333333333332,1893.0,2716.333333333333,31509.0,30205.666666666668,23489.0,11681.666666666666,12081.666666666666,16766.333333333332,6923.666666666667,34924.0,3000.333333333333,5993.0,11587.0,0.0,0.0,2898.6666666666665,30217.33333333333,25218.666666666668
2022-01-31,3057.0,9535.0,2594.0,13093.0,28100.0,5462.5,4954.0,4568.0,12929.0,27975.0,14403.0,2648.5,6751.0,2913.0,4413.0,16750.0,1879.5,2684.5,31509.0,30158.5,23350.0,11477.5,12166.0,15933.0,6900.0,35114.5,3017.0,5993.0,11587.0,0.0,0.0,2861.5,30316.0,24692.5
2022-02-01,3057.0,9535.0,2594.0,13093.0,28100.0,5476.666666666667,4954.0,4542.666666666667,12929.0,28650.0,14547.333333333334,2639.333333333333,6751.0,2913.0,4464.666666666667,16785.666666666668,1866.0,2652.6666666666665,31509.0,30111.33333333333,23211.0,11273.333333333334,12250.333333333334,15099.666666666666,6876.333333333333,35305.0,3033.6666666666665,5993.0,11587.0,0.0,0.0,2824.333333333333,30414.666666666668,24166.33333333333
2022-02-02,3057.0,9535.0,2594.0,13093.0,28100.0,5490.833333333333,4954.0,4517.333333333333,12929.0,29325.0,14691.666666666666,2630.1666666666665,6751.0,2913.0,4516.333333333333,16821.333333333332,1852.5,2620.833333333333,31509.0,30064.166666666668,23072.0,11069.166666666666,12334.666666666666,14266.333333333332,6852.666666666667,35495.5,3050.333333333333,5993.0,11587.0,0.0,0.0,2787.1666666666665,30513.33333333333,23640.166666666668
2022-02-03,3057.0,9535.0,2594.0,13093.0,28100.0,5505.0,4954.0,4492.0,12929.0,30000.0,14836.0,2621.0,6751.0,2913.0,4568.0,16857.0,1839.0,2589.0,31509.0,30017.0,22933.0,10865.0,12419.0,13433.0,6829.0,35686.0,3067.0,5993.0,11587.0,0.0,0.0,2750.0,30612.0,23114.0
2022-02-04,3123.0,8370.0,2594.0,13093.0,28100.0,5505.0,4954.0,4492.0,12929.0,30000.0,15702.0,2476.0,6751.0,2913.0,4007.0,16857.0,1901.0,2589.0,31509.0,30829.0,22767.0,10865.0,12419.0,13433.0,6829.0,34902.0,3067.0,5993.0,11587.0,0.0,0.0,2750.0,30612.0,21029.0
2022-02-05,3123.0,8289.0,2594.0,13093.0,28100.0,5352.333333333333,4954.0,4234.666666666667,12971.666666666666,30000.0,15990.666666666666,2453.6666666666665,6677.333333333333,2913.0,4042.3333333333335,16857.0,1911.6666666666667,2584.6666666666665,31509.0,30262.33333333333,22767.0,11646.0,12419.0,13655.333333333334,6829.0,34902.0,3067.0,5993.0,11587.0,0.0,0.0,2750.0,29408.0,20476.33333333333
2022-02-06,3123.0,8208.0,2594.0,13093.0,28100.0,5199.666666666667,4954.0,3977.3333333333335,13014.333333333334,30000.0,16279.333333333334,2431.333333333333,6603.666666666667,2913.0,4077.6666666666665,16857.0,1922.3333333333333,2580.333333333333,31509.0,29695.666666666668,22767.0,12427.0,12419.0,13877.666666666666,6829.0,34902.0,3067.0,5993.0,11587.0,0.0,0.0,2750.0,28204.0,19923.666666666668
2022-02-07,3123.0,8127.0,2594.0,13093.0,28100.0,5047.0,4954.0,3720.0,13057.0,30000.0,16568.0,2409.0,6530.0,2913.0,4113.0,16857.0,1933.0,2576.0,31509.0,29129.0,22767.0,13208.0,12419.0,14100.0,6829.0,34902.0,3067.0,5993.0,11587.0,0.0,0.0,2750.0,27000.0,19371.0
2022-02-08,3123.0,8263.0,2594.0,13060.6,28100.0,4963.0,5128.0,4260.0,13057.0,30000.0,17434.0,2289.0,6816.0,2913.0,4690.0,16500.0,1933.0,2599.0,31509.0,28414.0,22267.0,13208.0,12419.0,14100.0,6700.0,33678.0,3233.0,5993.0,11587.0,0.0,0.0,2750.0,25500.0,17614.0
2022-02-09,3123.0,7790.0,2580.0,13028.2,28100.0,4963.0,5128.0,4320.0,12929.0,30000.0,18300.0,2289.0,6816.0,2870.0,4975.0,16500.0,1933.0,2599.0,31509.0,28414.0,22120.0,13208.0,12419.0,14100.0,6657.0,33678.0,3233.0,5993.0,11587.0,0.0,0.0,2750.0,25500.0,17271.0
2022-02-10,3157.0,7567.0,2580.0,12995.8,28100.0,4963.0,4962.0,4595.0,11129.0,30000.0,17634.0,2047.0,6697.0,2899.0,5367.0,14700.0,2033.0,2766.0,31485.2,25243.0,19720.0,12375.0,12704.0,14100.0,6286.0,37442.0,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,14871.0
2022-02-11,3100.0,7567.0,2580.0,12963.4,28100.0,4963.0,4962.0,4562.0,11129.0,28180.0,16968.0,2079.0,6424.0,2899.0,5133.0,14457.0,2033.0,2766.0,31461.4,25243.0,19720.0,12375.0,12990.0,14100.0,6286.0,37442.0,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,14871.0
2022-02-12,3085.6666666666665,7567.0,2580.0,12952.6,28100.0,4882.666666666667,4962.0,4502.666666666667,11090.666666666666,26360.0,16746.0,2079.0,6455.666666666667,2899.0,4775.333333333333,14295.0,2003.3333333333333,2771.0,31455.666666666668,25162.0,19735.666666666668,12375.0,12841.0,14100.0,6233.666666666667,37775.333333333336,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,14771.0
2022-02-13,3071.333333333333,7567.0,2580.0,12941.8,28100.0,4802.333333333333,4962.0,4443.333333333333,11052.333333333334,24540.0,16524.0,2079.0,6487.333333333333,2899.0,4417.666666666667,14133.0,1973.6666666666667,2776.0,31449.93333333333,25081.0,19751.33333333333,12375.0,12692.0,14100.0,6181.333333333333,38108.66666666666,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,14671.0
2022-02-14,3057.0,7567.0,2580.0,12931.0,28100.0,4722.0,4962.0,4384.0,11014.0,22720.0,16302.0,2079.0,6519.0,2899.0,4060.0,13971.0,1944.0,2781.0,31444.2,25000.0,19767.0,12375.0,12543.0,14100.0,6129.0,38442.0,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,14571.0
2022-02-15,3113.0,7567.0,2580.0,12931.0,28100.0,4722.0,4962.0,4138.0,11014.0,20900.0,15636.0,2079.0,6519.0,2899.0,4650.0,13971.0,2033.0,2759.0,31427.0,25000.0,19767.0,12052.0,12876.0,14767.0,6129.0,38442.0,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,15129.0
2022-02-16,3170.0,8230.0,2580.0,12931.0,28100.0,4734.0,4962.0,4050.0,11014.0,20900.0,14970.0,2079.0,6519.0,2899.0,4365.0,13971.0,2033.0,2759.0,31409.8,25000.0,19767.0,12052.0,12876.0,14767.0,6129.0,38442.0,3075.0,5993.0,10583.0,0.0,0.0,2750.0,25920.0,15129.0
2022-02-17,3170.0,8230.0,2580.0,12931.0,28100.0,5132.0,5453.0,3925.0,10671.0,21110.52631578948,14970.0,1993.0,6400.0,2884.0,4368.0,14443.0,1993.0,2734.0,31416.4,25400.0,18850.0,11652.0,12099.0,13767.0,6129.0,38442.0,3100.0,5993.0,9693.0,0.0,0.0,2750.0,26233.0,14314.0
2022-02-18,3170.0,8230.0,2580.0,12931.0,28100.0,5465.0,5453.0,3652.0,9671.0,21321.052631578947,14970.0,1993.0,6400.0,2884.0,4555.0,14443.0,1993.0,2737.0,31423.0,25400.0,18700.0,11652.0,11927.0,14767.0,6129.0,38442.0,3100.0,5993.0,9693.0,0.0,0.0,2750.0,26233.0,13843.0
2022-02-19,3170.0,8225.666666666666,2580.0,12931.0,28100.0,5465.0,5453.0,3491.333333333333,9671.0,21531.57894736842,14970.0,1993.0,6352.333333333333,2898.333333333333,4440.666666666667,14443.0,1993.0,2737.0,31423.0,25400.0,18366.666666666668,11782.0,11927.0,14433.666666666666,6129.0,38814.0,3116.6666666666665,5993.0,9693.0,0.0,0.0,2750.0,27603.0,13878.666666666666
2022-02-20,3170.0,8221.333333333334,2580.0,12931.0,28100.0,5465.0,5453.0,3330.6666666666665,9671.0,21742.105263157893,14970.0,1993.0,6304.666666666667,2912.6666666666665,4326.333333333333,14443.0,1993.0,2737.0,31423.0,25400.0,18033.33333333333,11912.0,11927.0,14100.333333333334,6129.0,39186.0,3133.333333333333,5993.0,9693.0,0.0,0.0,2750.0,28973.0,13914.333333333334
2022-02-21,3170.0,8217.0,2580.0,12931.0,28100.0,5465.0,5453.0,3170.0,9671.0,21952.631578947367,14970.0,1993.0,6257.0,2927.0,4212.0,14443.0,1993.0,2737.0,31423.0,25400.0,17700.0,12042.0,11927.0,13767.0,6129.0,39558.0,3150.0,5993.0,9693.0,0.0,0.0,2750.0,30343.0,13950.0
2022-02-22,3170.0,8080.0,2580.0,12931.0,28100.0,5707.0,5453.0,3815.0,9671.0,22163.157894736843,14970.0,1993.0,6257.0,2927.0,3703.0,14443.0,1851.0,2737.0,31423.0,25400.0,17700.0,12042.0,12099.0,13767.0,6129.0,39558.0,3150.0,5993.0,9693.0,0.0,0.0,2750.0,30343.0,13657.0
2022-02-23,3170.0,8080.0,2580.0,12931.0,28100.0,5707.0,5453.0,3782.0,9671.0,22373.68421052632,14970.0,1970.0,6459.0,2927.0,3550.0,14443.0,1914.0,2737.0,31423.0,25171.0,17700.0,12042.0,12099.0,13767.0,6129.0,39558.0,3150.0,5993.0,9693.0,0.0,0.0,2750.0,30343.0,13814.0
2022-02-24,3047.0,6460.0,2580.0,12931.0,28100.0,5625.0,5310.0,3525.0,9100.0,22584.21052631579,14970.0,1984.0,6340.0,2889.0,4174.0,14171.0,1966.0,2591.0,31416.4,23943.0,16950.0,12042.0,12499.0,13767.0,6071.0,39558.0,3167.0,5993.0,8697.0,0.0,0.0,2750.0,30343.0,13500.0
2022-02-25,3047.0,8260.0,2580.0,12931.0,28100.0,5625.0,5310.0,3242.0,8471.0,22794.736842105263,14970.0,1999.0,6281.0,2889.0,4174.0,14171.0,1926.0,2591.0,31409.8,23943.0,16700.0,12518.0,12499.0,13767.0,6071.0,39558.0,3167.0,5993.0,8697.0,0.0,0.0,2915.0,30343.0,13300.0
2022-02-26,3047.0,8039.0,2580.0,12931.0,28100.0,5636.666666666667,5194.0,3224.6666666666665,8452.0,23005.263157894737,14970.0,1999.0,6281.0,2889.0,4180.666666666667,14171.0,1926.0,2591.0,31407.6,23943.0,16700.0,12395.333333333334,12678.333333333334,13989.0,6071.0,39852.66666666666,3167.0,5993.0,8697.0,0.0,0.0,2915.0,30343.0,13119.0
2022-02-27,3047.0,7818.0,2580.0,12931.0,28100.0,5648.333333333333,5078.0,3207.333333333333,8433.0,23215.78947368421,14970.0,1999.0,6281.0,2889.0,4187.333333333333,14171.0,1926.0,2591.0,31405.4,23943.0,16700.0,12272.666666666666,12857.666666666666,14211.0,6071.0,40147.333333333336,3167.0,5993.0,8697.0,0.0,0.0,2915.0,30343.0,12938.0
2022-02-28,3047.0,7597.0,2580.0,12931.0,28100.0,5660.0,4962.0,3190.0,8414.0,23426.315789473683,14970.0,1999.0,6281.0,2889.0,4194.0,14171.0,1926.0,2591.0,31403.2,23943.0,16700.0,12150.0,13037.0,14433.0,6071.0,40442.0,3167.0,5993.0,8697.0,0.0,0.0,2915.0,30343.0,12757.0
2022-03-01,3080.0,7687.0,2580.0,12931.0,28100.0,5605.0,5100.5,3301.5,8471.5,23636.84210526316,14803.0,1949.0,6281.0,2889.0,4245.0,14171.0,1898.0,2619.0,31399.9,24100.0,16700.0,12150.0,13037.0,14433.0,6071.0,40442.0,3167.0,5993.0,8652.0,0.0,0.0,2915.0,30343.0,13078.5
2022-03-02,3113.0,7777.0,2580.0,12931.0,28100.0,5550.0,5239.0,3413.0,8529.0,23847.36842105263,14636.0,1899.0,6281.0,2889.0,4296.0,14171.0,1870.0,2647.0,31396.6,24257.0,16700.0,12150.0,13037.0,14433.0,6071.0,40442.0,3167.0,5993.0,8607.0,0.0,0.0,2915.0,30343.0,13400.0
2022-03-03,3665.0,7640.0,2580.0,12931.0,28100.0,5550.0,5239.0,3442.0,8586.0,24057.894736842107,14302.0,1876.0,6281.0,2889.0,4396.0,14071.0,1950.0,2854.0,31396.6,26157.0,16200.0,12650.0,12139.0,14433.0,5757.0,40442.0,3167.0,5993.0,8050.0,0.0,0.0,2915.0,30343.0,12286.0
2022-03-04,3665.0,7947.0,2580.0,12931.0,28100.0,5550.0,5239.0,3442.0,8557.0,24268.42105263158,13968.0,1827.0,6054.0,2889.0,4396.0,14071.0,1950.0,2771.0,31396.6,26157.0,16200.0,12650.0,12327.0,15100.0,5757.0,40442.0,3167.0,5993.0,8050.0,0.0,0.0,2915.0,30343.0,12200.0
2022-03-05,3501.0,7964.666666666667,2580.0,12931.0,28100.0,5550.0,5239.0,3362.0,8566.666666666666,24478.947368421053,13856.666666666666,1855.6666666666667,6054.0,2889.0,4352.666666666667,14109.333333333334,1950.0,2771.0,31396.6,26157.0,16055.666666666666,12650.0,12327.0,15322.333333333334,5757.0,40442.0,3167.0,5993.0,8050.0,0.0,0.0,2915.0,30343.0,12466.666666666666
2022-03-06,3337.0,7982.333333333333,2580.0,12931.0,28100.0,5550.0,5239.0,3282.0,8576.333333333334,24689.473684210527,13745.333333333334,1884.3333333333333,6054.0,2889.0,4309.333333333333,14147.666666666666,1950.0,2771.0,31396.6,26157.0,15911.333333333334,12650.0,12327.0,15544.666666666666,5757.0,40442.0,3167.0,5993.0,8050.0,0.0,0.0,2915.0,30343.0,12733.333333333334
2022-03-07,3173.0,8000.0,2580.0,12931.0,28100.0,5550.0,5239.0,3202.0,8586.0,24900.0,13634.0,1913.0,6054.0,2889.0,4266.0,14186.0,1950.0,2771.0,31396.6,26157.0,15767.0,12650.0,12327.0,15767.0,5757.0,40442.0,3167.0,5993.0,8050.0,0.0,0.0,2915.0,30343.0,13000.0
2022-03-08,3173.0,8000.0,2580.0,12931.0,28100.0,5550.0,5239.0,3147.0,8871.0,24900.0,13300.0,1913.0,6054.0,2889.0,4234.0,14186.0,1950.0,2771.0,31396.6,26157.0,15767.0,12650.0,12327.0,15767.0,5757.0,40442.0,3167.0,5993.0,8368.0,0.0,0.0,2915.0,30343.0,11929.0
2022-03-09,3371.5,8195.0,2580.0,12931.0,28100.0,5591.0,5167.5,3127.0,8978.5,25400.0,13633.0,1948.5,6054.0,2889.0,4020.0,14507.5,1910.5,2918.5,31399.9,26157.0,15183.5,12650.0,12327.0,15433.5,5971.5,40000.0,3167.0,5993.0,9628.0,0.0,0.0,2915.0,29644.0,12050.0
2022-03-10,3570.0,8390.0,2580.0,12931.0,28100.0,5632.0,5096.0,3107.0,9086.0,25900.0,13966.0,1984.0,6054.0,2889.0,3806.0,14829.0,1871.0,3066.0,31403.2,26157.0,14600.0,12650.0,12327.0,15100.0,6186.0,39558.0,3167.0,5993.0,10888.0,0.0,0.0,2915.0,28945.0,12171.0
2022-03-11,3623.0,8390.0,2580.0,12885.4,28100.0,5632.0,5096.0,2838.0,9300.0,31350.0,14632.0,1964.0,6269.0,2889.0,4003.0,14829.0,1871.0,2973.0,31403.2,26157.0,14600.0,12650.0,12327.0,16100.0,6186.0,39558.0,3167.0,5993.0,10888.0,0.0,0.0,2915.0,28945.0,12171.0
2022-03-12,3578.6666666666665,7967.666666666667,2580.0,12870.2,28100.0,5632.0,5096.0,2823.0,9300.0,31350.0,14854.0,1954.6666666666667,6295.0,2889.0,4052.0,14829.0,1871.0,2997.6666666666665,31405.4,25990.33333333333,14544.333333333334,12650.0,12264.333333333334,16100.0,6186.0,39558.0,3211.333333333333,5993.0,10888.0,0.0,0.0,1943.3333333333333,28945.0,12028.333333333334
2022-03-13,3534.333333333333,7545.333333333333,2580.0,12855.0,28100.0,5632.0,5096.0,2808.0,9300.0,31350.0,15076.0,1945.3333333333333,6321.0,2889.0,4101.0,14829.0,1871.0,3022.333333333333,31407.6,25823.666666666668,14488.666666666666,12650.0,12201.666666666666,16100.0,6186.0,39558.0,3255.6666666666665,5993.0,10888.0,0.0,0.0,971.6666666666669,28945.0,11885.666666666666
2022-03-14,3490.0,7123.0,2580.0,12839.8,28100.0,5632.0,5096.0,2793.0,9300.0,31350.0,15298.0,1936.0,6347.0,2889.0,4150.0,14829.0,1871.0,3047.0,31409.8,25657.0,14433.0,12650.0,12139.0,16100.0,6186.0,39558.0,3300.0,5993.0,10888.0,0.0,0.0,0.0,28945.0,11743.0
2022-03-15,3623.0,7123.0,2580.0,12794.2,28100.0,5632.0,5096.0,2793.0,9300.0,31350.0,15964.0,1903.0,6269.0,2889.0,3932.0,14600.0,1871.0,3047.0,31416.4,26271.0,14433.0,12650.0,12327.0,16100.0,6186.0,39558.0,3300.0,5993.0,10888.0,0.0,0.0,0.0,28945.0,12867.0
2022-03-16,3623.0,7123.0,2580.0,12748.6,28100.0,4951.0,5096.0,2776.0,9300.0,31350.0,16630.0,1860.0,6269.0,2889.0,3920.0,14600.0,1911.0,3047.0,31423.0,26271.0,13320.0,12650.0,13037.0,16100.0,6186.0,39558.0,3300.0,5993.0,10888.0,0.0,0.0,0.0,28945.0,12200.0
2022-03-17,3745.0,7050.0,2580.0,12703.0,28100.0,4866.0,5096.0,2787.0,9086.0,31350.0,16298.0,1767.0,6361.0,2860.0,4010.0,13086.0,1807.0,3089.0,31423.0,24643.0,13100.0,12400.0,13037.0,16100.0,6186.0,39558.0,3167.0,5993.0,10725.0,0.0,0.0,0.0,26815.0,11300.0
